476
2.22840e+04 5.72586e+21 6.029105241467202e+16 1.342426629914476e+28
2.36379e+04 5.78180e+21 6.272884857297968e+16 1.424047366743165e+28
2.50740e+04 5.84186e+21 6.519651479768434e+16 1.510630717194085e+28
2.65975e+04 5.90621e+21 6.768850200509838e+16 1.602478412603171e+28
2.82137e+04 5.97505e+21 7.020214819722523e+16 1.699910529840798e+28
2.99280e+04 6.04876e+21 7.273923678893898e+16 1.803266606736630e+28
3.17467e+04 6.12750e+21 7.529418693015842e+16 1.912906825323318e+28
3.36759e+04 6.21159e+21 7.786660178187050e+16 2.029213267022455e+28
3.57224e+04 6.30140e+21 8.045674663150766e+16 2.152591244146967e+28
3.78934e+04 6.39716e+21 8.305997602241866e+16 2.283470712360030e+28
4.01963e+04 6.49928e+21 8.567734391181902e+16 2.422307769012750e+28
4.26393e+04 6.60815e+21 8.830775799729504e+16 2.569586242582120e+28
4.52308e+04 6.72407e+21 9.094801069581104e+16 2.725819378748212e+28
4.79799e+04 6.84757e+21 9.359972966495958e+16 2.891551628986366e+28
5.08962e+04 6.97904e+21 9.626095992069730e+16 3.067360547907395e+28
5.39897e+04 7.11891e+21 9.892999464834659e+16 3.253858805957744e+28
5.72714e+04 7.26780e+21 1.016083305627748e+17 3.451696324493644e+28
6.07525e+04 7.42616e+21 1.042937469630721e+17 3.661562540669643e+28
6.44454e+04 7.59455e+21 1.069858225465890e+17 3.884188810034414e+28
6.83627e+04 7.77369e+21 1.096855009253434e+17 4.120350955206515e+28
7.25183e+04 7.96411e+21 1.123907783789805e+17 4.370871969511912e+28
7.69265e+04 8.16656e+21 1.151021566311698e+17 4.636624885005068e+28
8.16027e+04 8.38182e+21 1.178199176168303e+17 4.918535814868296e+28
8.65633e+04 8.61057e+21 1.205425891733885e+17 5.217587180791679e+28
9.18254e+04 8.85376e+21 1.232711771908044e+17 5.534821136580584e+28
9.74076e+04 9.11227e+21 1.260054083981345e+17 5.871343199921574e+28
1.03329e+05 9.38697e+21 1.287444726362664e+17 6.228326104962903e+28
1.09611e+05 9.67901e+21 1.314895040084515e+17 6.607013889135373e+28
1.16274e+05 9.98941e+21 1.342399306891724e+17 7.008726228455526e+28
1.23343e+05 1.03193e+22 1.369955878763113e+17 7.434863036419134e+28
