6.873957000000000539e-01 1.228178115264284465e+01 1.704350000000000000e+04
6.875871000000000066e-01 1.228178115264284465e+01 1.702520999999999913e+04
6.877786000000000177e-01 1.228178115264284465e+01 1.700199000000000160e+04
6.879699999999999704e-01 1.228030408936531792e+01 1.697929000000000087e+04
6.881616000000000399e-01 1.228030408936531792e+01 1.695020000000000073e+04
6.883531000000000510e-01 1.228030408936531792e+01 1.692754000000000087e+04
6.885447000000000095e-01 1.228030408936531792e+01 1.691108000000000175e+04
6.887362999999999680e-01 1.228030408936531792e+01 1.688495999999999913e+04
6.889279999999999848e-01 1.228030408936531792e+01 1.686025999999999840e+04
6.891197000000000017e-01 1.228030408936531792e+01 1.684027999999999884e+04
6.893114000000000186e-01 1.228030408936531792e+01 1.681943000000000029e+04
6.895031999999999828e-01 1.228030408936531792e+01 1.679611000000000058e+04
6.896949999999999470e-01 1.228030408936531792e+01 1.677618999999999869e+04
6.898868999999999696e-01 1.228030408936531792e+01 1.674638000000000102e+04
6.900787999999999922e-01 1.228030408936531792e+01 1.672247999999999956e+04
6.902707000000000148e-01 1.227882702608779120e+01 1.670834999999999854e+04
6.904626999999999848e-01 1.227882702608779120e+01 1.668193999999999869e+04
6.906546999999999548e-01 1.227882702608779120e+01 1.665638000000000102e+04
6.908467999999999831e-01 1.227882702608779120e+01 1.663724000000000160e+04
6.910389000000000115e-01 1.227882702608779120e+01 1.661547999999999956e+04
6.912310000000000398e-01 1.227882702608779120e+01 1.659450999999999840e+04
6.914232000000000156e-01 1.227882702608779120e+01 1.657470999999999913e+04
6.916153999999999913e-01 1.227882702608779120e+01 1.654504000000000087e+04
6.918075999999999670e-01 1.227882702608779120e+01 1.652179999999999927e+04
6.919999000000000011e-01 1.227882702608779120e+01 1.650600999999999840e+04
6.921922000000000352e-01 1.227882702608779120e+01 1.648063999999999942e+04
6.923846000000000167e-01 1.227734996281026092e+01 1.645806000000000131e+04
6.925769999999999982e-01 1.227734996281026092e+01 1.643666999999999825e+04
6.927693999999999797e-01 1.227734996281026092e+01 1.641475000000000000e+04
