1.521536e+00 1.386916e+01 5.241993e+02 2.192383e+08 3.863148e+02
1.527843e+00 1.386367e+01 5.096505e+02 2.177734e+08 3.887680e+02
1.534124e+00 1.385805e+01 4.954430e+02 2.163086e+08 3.912368e+02
1.540376e+00 1.385231e+01 4.817015e+02 2.148438e+08 3.937212e+02
1.546600e+00 1.384643e+01 4.684164e+02 2.136230e+08 3.962214e+02
1.552826e+00 1.384041e+01 4.554478e+02 2.124023e+08 3.987375e+02
1.559055e+00 1.383422e+01 4.428255e+02 2.109375e+08 4.012696e+02
1.565279e+00 1.382788e+01 4.305385e+02 2.097168e+08 4.038178e+02
1.571489e+00 1.382141e+01 4.185960e+02 2.082520e+08 4.063821e+02
1.577676e+00 1.381480e+01 4.070018e+02 2.070312e+08 4.089627e+02
1.583832e+00 1.380806e+01 3.957685e+02 2.058105e+08 4.115597e+02
1.589948e+00 1.380122e+01 3.848819e+02 2.045898e+08 4.141732e+02
1.596014e+00 1.379427e+01 3.744350e+02 2.033691e+08 4.168033e+02
1.602022e+00 1.378724e+01 3.642831e+02 2.021484e+08 4.194501e+02
1.607964e+00 1.378013e+01 3.544970e+02 2.011719e+08 4.221137e+02
1.613829e+00 1.377297e+01 3.450688e+02 1.999512e+08 4.247942e+02
1.619608e+00 1.376575e+01 3.360464e+02 1.987305e+08 4.274918e+02
1.625294e+00 1.375850e+01 3.273140e+02 1.975098e+08 4.302064e+02
1.630884e+00 1.375123e+01 3.189764e+02 1.962891e+08 4.329383e+02
1.636390e+00 1.374392e+01 3.109482e+02 1.953125e+08 4.356876e+02
1.641815e+00 1.373656e+01 3.032020e+02 1.940918e+08 4.384543e+02
1.647167e+00 1.372916e+01 2.957315e+02 1.928711e+08 4.412386e+02
1.652450e+00 1.372170e+01 2.885529e+02 1.916504e+08 4.440405e+02
1.657669e+00 1.371418e+01 2.816015e+02 1.901855e+08 4.468603e+02
1.662831e+00 1.370659e+01 2.748414e+02 1.889648e+08 4.496980e+02
1.667940e+00 1.369893e+01 2.683081e+02 1.877441e+08 4.525537e+02
1.673001e+00 1.369119e+01 2.619838e+02 1.865234e+08 4.554275e+02
1.678020e+00 1.368335e+01 2.558037e+02 1.853027e+08 4.583195e+02
1.683003e+00 1.367542e+01 2.498325e+02 1.838379e+08 4.612300e+02
1.687953e+00 1.366738e+01 2.439900e+02 1.826172e+08 4.641589e+02
